x	y	B2	B3	B4	B5	B6	B7	B8	B8A	B11	B12	clase
509685	558685	1864	2218	2566	2975.0625	3332.25	3565.8125	3657	3874.875	5315.625	4177.1875	suelo_desnudo
518215	552735	1838	2164	2394	2906.75	3546.5	3817.375	3917	4124.4375	4198.0625	3229	suelo_desnudo
510715	558905	1554	1830	1850	2491.875	3253.6875	3542.6875	3805	3898.875	4207.875	3072.25	suelo_desnudo
509435	558725	1450	1768	1610	2531	3368.6875	3708.4375	3733	4027	4770.3125	3409.0625	suelo_desnudo
513415	554745	1745	1968	2270	2816.25	3389.625	3699.125	3730	4008.25	4622.0625	3489.125	suelo_desnudo
517235	558765	2086	2394	2886	3248.8125	3627.4375	3890.25	3949	4293.375	5309.75	4136.3125	suelo_desnudo
515595	559175	1844	2142	2522	2981.4375	3246.875	3479.0625	3497	3874.8125	5354	4208.8125	suelo_desnudo
515985	558545	1762	2054	2280	2727.875	3314.9375	3562.9375	3800	4064.25	5157.3125	3753.3125	suelo_desnudo
511185	562045	1680	1914	2252	2760.8125	3181.5625	3469.25	3573	3885.1875	4917.3125	3527.8125	suelo_desnudo
518165	552645	2076	2368	2626	2935.9375	3546.875	3803.25	3767	4103.125	4086.5625	3202.375	suelo_desnudo
516365	556245	1827	2066	2478	2836	3055.625	3317.1875	3407	3700.9375	5294.25	3949.1875	suelo_desnudo
513315	554555	1776	2078	2338	2752.375	3261.4375	3542.5	3663	3887.8125	4775.125	3554.125	suelo_desnudo
510095	562095	1808	2126	2374	3121.625	3659.3125	3945.875	4176	4332.0625	5332.125	3959.25	suelo_desnudo
518255	552935	1947	2278	2544	3147.8125	3763.9375	4022	3954	4410.3125	4574.75	3476.9375	suelo_desnudo
513265	554565	1915	2224	2560	2955.8125	3380	3632.8125	3784	4037.8125	4965.375	3759.5	suelo_desnudo
509865	559275	1664	1911	2096	2704.5625	3299.1875	3597.375	3676	3986.3125	5164.9375	3797.5	suelo_desnudo
517545	558385	1660	1949	2056	2715.1875	3475.625	3776.5625	3849	4216.0625	4926.125	3468.0625	suelo_desnudo
510995	558935	1728	1978	2224	2846.125	3368.5625	3627.375	3712	4035.875	4936.25	3607.875	suelo_desnudo
511355	558805	1725	2009	2166	2703.6875	3455.25	3764.9375	3820	4119	4809.125	3358.8125	suelo_desnudo
517525	558465	1641	1950	2060	2728	3443.25	3758.8125	3866	4184.125	4940.625	3492.75	suelo_desnudo
511025	559675	1904	2210	2534	2915.5	3392.75	3687.25	3879	4078	5179.3125	3755.6875	suelo_desnudo
516985	559185	1834	2152	2506	3036.1875	3446.4375	3742.125	3823	4175.625	5324.8125	3951.3125	suelo_desnudo
510655	561045	1596	1838	2018	2545.25	3214.25	3495.875	3589	3911.9375	4604.6875	3298	suelo_desnudo
514715	554435	1589	1808	1919	2475.625	3165.875	3438.6875	3504	3819.75	4136.375	2905.9375	suelo_desnudo
513295	554555	1944	2252	2594	2861.25	3343.9375	3645.6875	3691	4003.375	4881.5625	3621	suelo_desnudo
517185	558815	1686	1982	2156	2900.25	3509.375	3825.5625	3871	4240.0625	4814.375	3488.875	suelo_desnudo
511895	560485	2004	2348	2884	3356.75	3675.4375	3961.25	4064	4420.625	5623.5625	4226.125	suelo_desnudo
509565	558695	1791	2066	2306	2811.5	3494.875	3837.125	4030	4328.75	5125.375	3559.25	suelo_desnudo
517335	558885	1896	2198	2694	3084.4375	3391.0625	3689.625	3765	4137.6875	5326.6875	3945.3125	suelo_desnudo
514705	554625	2118	2388	2754	3140.375	3730.1875	4005.8125	4188	4365.9375	4927.5625	3690.5	suelo_desnudo
511035	559075	1753	2028	2220	2778.8125	3348.3125	3613.3125	3673	3998.875	4565.5	3385.75	suelo_desnudo
514065	553375	2048	2362	2832	3171.6875	3818.1875	4106.0625	4153	4528.25	5283	3970.125	suelo_desnudo
518015	552775	2078	2394	2850	3169.875	3593.0625	3841.875	3940	4189	4731.75	3778.9375	suelo_desnudo
518295	552855	1922	2290	2524	3178.5	3831.875	4125.375	4204	4536	4734.6875	3527.6875	suelo_desnudo
511365	558935	2021	2312	2672	3113	3509.5	3750.6875	3817	4116.3125	5166.75	3985.1875	suelo_desnudo
515715	558695	1674	1880	2080	2550.625	3148.625	3415.6875	3483	3791.75	4583.125	3298.9375	suelo_desnudo
515915	558525	1778	2042	2322	2782.4375	3306.3125	3569	3643	3995.875	5085	3775.4375	suelo_desnudo
515595	558905	1768	2026	2338	2763.6875	3171.75	3395.4375	3576	3793.9375	5087.1875	3804.5625	suelo_desnudo
511065	559055	1794	2086	2286	2787.125	3514	3805.5	3946	4220.8125	4717.4375	3422.6875	suelo_desnudo
511655	560335	1960	2190	2634	3153.625	3500.5	3746.4375	3770	4166.375	5431.5	4193.1875	suelo_desnudo
512985	554685	1682	1894	2200	2712.5625	3315.8125	3660.1875	3733	4054.75	4711.375	3476.4375	suelo_desnudo
511715	560135	1784	2090	2342	2890.6875	3488.9375	3801.5625	3958	4194.9375	5043.8125	3797.1875	suelo_desnudo
515645	559155	1832	2140	2490	2932	3319.25	3516.1875	3796	3935.125	5157.5	3926.1875	suelo_desnudo
515765	558865	1808	2036	2368	2808.9375	3087.5	3322.3125	3376	3657.625	5146.125	3970.6875	suelo_desnudo
514855	554485	1504	1723	1783	2421	3311.8125	3695.4375	3727	4040.6875	4175.75	3044.3125	suelo_desnudo
516695	556605	1718	1983	2362	2719.9375	3092.5625	3349.5625	3428	3793.9375	4729.5	3332.5	suelo_desnudo
511095	558795	1614	1877	1975	2516.875	3382.8125	3733.625	3792	4103.6875	4422.875	3050	suelo_desnudo
510185	562155	1735	2014	2336	2627.6875	3617.875	4086.0625	4199	4547.5	4223.125	3007.125	suelo_desnudo
517265	558575	1390	1648	1472	2345.875	3586.375	4009.4375	4449	4566.875	4128.375	2892.6875	suelo_desnudo
511375	558675	1764	2024	2230	2730.625	3237.6875	3507.125	3581	3873.5625	5039	3749.1875	suelo_desnudo
517345	558755	1954	2256	2618	3005.9375	3419.25	3678	3668	4085.625	5150.8125	3896.375	suelo_desnudo
510685	560945	1602	1898	2016	2518.625	3399	3754.0625	3842	4079.25	4200.125	2987.1875	suelo_desnudo
510965	559635	1866	2126	2482	2915.125	3341.875	3657.9375	3745	4030.9375	5243.875	3810.5	suelo_desnudo
514385	554675	1978	2276	2726	3081.375	3527.625	3844.375	3815	4239.25	5389.625	4120.25	suelo_desnudo
510765	556975	1836	2106	2478	2871.75	3318.8125	3555.1875	3625	3978.75	4958.5625	3618.625	suelo_desnudo
514475	554525	1733	2068	2374	2731.5	3412.125	3710.1875	3723	4149.75	4919.75	3489.75	suelo_desnudo
510825	558545	1836	2102	2488	2927.9375	3584.4375	3902.625	4000	4315.875	4784.5	3518.5625	suelo_desnudo
517225	559085	1479	1804	1800	2665.5625	3437.4375	3804.5	3874	4185.75	4400.4375	3203.875	suelo_desnudo
517045	559095	1758	2048	2318	2933.8125	3476	3807.5	3833	4259.5625	5220.375	3828.875	suelo_desnudo
517275	558755	1948	2258	2710	3126.9375	3660.8125	3958.625	3896	4409.125	5345.75	3940	suelo_desnudo
510755	562155	1684	1896	2256	2672.875	3327.0625	3619.4375	3600	4073.1875	4643.4375	3357.9375	suelo_desnudo
515775	558815	1680	1918	2160	2638.9375	3010.125	3221.0625	3398	3630	4952.4375	3702.375	suelo_desnudo
513355	554575	1602	1883	1891	2637.5625	3274.8125	3570.25	3908	3952.6875	4721.625	3408.75	suelo_desnudo
510295	562175	1844	2198	2584	3141	3835	4192.1875	4216	4618.5625	4910.5625	3437.8125	suelo_desnudo
511355	562005	1778	2050	2406	2819.875	3218.5	3474.875	3564	3895.75	4968.1875	3655.875	suelo_desnudo
510895	556945	1814	2078	2402	2901.25	3385.9375	3662.625	3810	4075.6875	4968.375	3771.3125	suelo_desnudo
515955	558545	1711	1968	2222	2735.9375	3311.9375	3593.6875	3684	4033.3125	5058.3125	3687.3125	suelo_desnudo
517235	559075	1884	2156	2500	2798.375	3517.8125	3849.1875	4054	4259.75	4647.625	3408	suelo_desnudo
516055	558315	1812	2102	2456	2784.8125	3303.4375	3629.125	3725	4099.8125	5332.125	4022.8125	suelo_desnudo
517675	556475	1718	1988	2324	2951.6875	3349.8125	3623.4375	3692	4052.125	4930.625	3718.1875	suelo_desnudo
514795	554465	1794	2070	2310	2835.75	3498.75	3852.8125	4054	4275.5625	5161.5	3671	suelo_desnudo
510795	556905	1908	2170	2572	2883.0625	3239.3125	3506.1875	3685	3893.875	4923.9375	3673.125	suelo_desnudo
511065	559095	1648	1911	2064	2778.5625	3459.375	3741.875	3866	4142.875	4596.9375	3354.3125	suelo_desnudo
514315	553835	1840	2142	2436	2666.1875	3213.125	3442.125	3889	3815.125	4620.1875	3459.3125	suelo_desnudo
514765	554475	1772	2066	2338	2826.4375	3477.25	3782.6875	4020	4200.25	5014.6875	3583.4375	suelo_desnudo
511065	562045	1552	1872	1982	2633.125	3492.1875	3931.75	4327	4383.75	4427.4375	3125.1875	suelo_desnudo
510705	561055	1601	1880	2016	2629.375	3386.6875	3712.6875	3842	4132.375	4575.6875	3249.1875	suelo_desnudo
518095	552685	2206	2498	2722	3059.4375	3530.6875	3750.3125	3517	3991.125	4032.375	3273.375	suelo_desnudo
515895	558685	1820	2086	2366	2928.1875	3413.1875	3654.3125	3719	4088.25	5277	3963.9375	suelo_desnudo
514355	553915	1807	2094	2466	2994.1875	3403.4375	3680.25	3762	4104.4375	5353.875	3917.375	suelo_desnudo
510865	559575	1852	2128	2518	2939.3125	3403.25	3684.25	3779	4123.3125	5281.6875	3806.0625	suelo_desnudo
511425	558875	1670	1925	2080	2598.125	3319.375	3610.5625	3662	4006.8125	4768.4375	3468.125	suelo_desnudo
511025	562025	1860	2160	2682	2694.5	3016.75	3260.4375	3790	3565.0625	4455.1875	3337.4375	suelo_desnudo
513345	554885	1758	2082	2362	2816.3125	3346.25	3627.25	3815	3969.25	4524.625	3350.25	suelo_desnudo
514215	553485	1670	1934	2120	2658.125	3220.625	3445.875	3504	3864.6875	4581.0625	3322.875	suelo_desnudo
517545	558395	1660	1954	2102	2727.375	3487.4375	3791.9375	3924	4223.625	4953.8125	3494.3125	suelo_desnudo
514465	554705	1802	2040	2352	2781.625	3407.1875	3667.875	3932	4083.5625	4772.4375	3507.5625	suelo_desnudo
515555	559135	1628	1932	2132	2809.375	3437.875	3733.5625	3698	4144.375	4753.875	3440.3125	suelo_desnudo
509535	558715	1698	1995	2130	2717.3125	3525.8125	3893.0625	4032	4342.0625	5018	3473	suelo_desnudo
510655	561075	1583	1872	2006	2566.0625	3282.8125	3633.4375	3757	4037.6875	4593.6875	3221	suelo_desnudo
518025	556375	1736	2016	2308	2790.25	3218.3125	3464	3570	3937	5139.5625	3717.375	suelo_desnudo
511125	561945	1933	2204	2664	3135.0625	3498.0625	3771.5	3828	4190.5625	5124.625	3896.0625	suelo_desnudo
513335	554815	1803	2076	2478	2964.125	3234.375	3472.125	3457	3833.875	4996.875	3853.125	suelo_desnudo
510645	558955	1899	2344	2648	2895.125	3434.6875	3727.5625	3858	4082.1875	4658.625	3512.0625	suelo_desnudo
518285	553055	2300	2642	2774	3225.5	3791	4082.6875	3977	4379.125	4619	3460.875	suelo_desnudo
514185	554415	1870	2126	2546	2921.375	3300.3125	3578.4375	3788	4049.5	5535.4375	4139	suelo_desnudo
509285	558665	1667	1922	2048	2446.0625	3325.625	3700.9375	3498	4007.0625	4298.0625	3178.4375	suelo_desnudo
514075	554155	1782	2090	2362	2591	3464.125	3789.0625	4083	4230.25	4354.4375	3279.75	suelo_desnudo
515875	558415	1924	2198	2590	2937.8125	3281.75	3543.625	3591	3938.4375	5311.4375	4129.5625	suelo_desnudo
511445	558725	1822	2056	2292	2709.0625	3269.625	3537.125	3566	3874.8125	5041.625	3695.125	suelo_desnudo
509745	558695	1908	2174	2474	2897.5	3385.5625	3675.4375	3732	4016.125	5152.0625	3857.25	suelo_desnudo
518235	552955	1838	2136	2322	3006.8125	3762.5625	4073.625	4116	4491.125	4592.6875	3358.8125	suelo_desnudo
517435	558835	2009	2364	2750	3203.75	3531.625	3759.0625	3781	4186.5	5479.625	4241	suelo_desnudo
514025	554135	1433	1611	1730	2240.6875	3472.1875	3928.75	4088	4341.875	3959	2771.3125	suelo_desnudo
516375	556215	1891	2122	2568	2914.375	3151.125	3405.4375	3469	3794.25	5308.4375	4009.4375	suelo_desnudo
512965	554835	1652	1922	2160	2488.5625	3047.1875	3352.6875	3502	3732.625	4312.3125	3090.125	suelo_desnudo
513355	554865	1794	2070	2362	2909.9375	3331.75	3564.875	3640	3930.4375	4579.4375	3443.625	suelo_desnudo
511105	561885	1784	2064	2462	2810.375	3350.5	3642.125	3806	4067.6875	4600.25	3327.125	suelo_desnudo
516945	558445	2100	2404	2860	3230.0625	3505.625	3702.4375	3665	4060	4800.6875	3798.1875	suelo_desnudo
511725	560475	1935	2236	2642	3089.25	3528.5	3829	3916	4232.8125	5411.4375	4011.625	suelo_desnudo
514775	554475	1772	2036	2332	2852.375	3496.4375	3800.625	3893	4225.25	5095.75	3603.0625	suelo_desnudo
511335	558835	1740	2000	2178	2748	3426.1875	3721.125	3780	4106.375	5026.5625	3532.8125	suelo_desnudo
511025	561875	1804	2172	2522	2946.375	3410	3675.1875	3730	4087	4838.0625	3524.125	suelo_desnudo
516345	556195	1812	2072	2528	2906.5	3147.625	3376.0625	3449	3762.4375	5309.25	3986.3125	suelo_desnudo
516075	558345	1422	1712	1672	2577.5	3677.9375	4160.375	4306	4646.75	4802	3486.3125	suelo_desnudo
515535	558895	1580	1838	1911	2505.375	3247.1875	3528.3125	3532	3872.75	4346.25	3090.0625	suelo_desnudo
511495	560395	1796	2014	2310	2855.875	3489.125	3828.625	3854	4211.6875	5100.25	3716.25	suelo_desnudo
516975	558525	2180	2482	3056	3372.3125	3564.25	3808.9375	3929	4168.0625	5177.8125	4257.8125	suelo_desnudo
510905	560555	1601	1898	2056	2650	3578.5625	3914.5	3918	4212.125	4316.6875	3128.1875	suelo_desnudo
517895	556455	1727	1984	2262	2747.1875	3293.3125	3584.3125	3647	4021.5	4980.6875	3554.375	suelo_desnudo
517385	558845	1902	2236	2650	3185.5625	3480	3748.5625	3730	4108.0625	5375.8125	4108.5625	suelo_desnudo
516695	556645	1646	1920	2130	2675.3125	3171.4375	3394.3125	3542	3876.9375	4604	3186.3125	suelo_desnudo
517175	558735	1971	2294	2688	3164.125	3600.75	3875.75	3965	4267.875	5179.75	3942.5	suelo_desnudo
511645	560075	1868	2128	2456	3042.625	3477.1875	3742.625	3810	4172.625	5279.1875	4119.5	suelo_desnudo
510665	558935	1683	2004	2248	2879.375	3464	3727.75	3850	4033.75	4591.4375	3430.1875	suelo_desnudo
511175	558805	1736	2009	2184	2699.5625	3387.3125	3648.9375	3743	4086.875	4938.25	3485.625	suelo_desnudo
510755	560795	1498	1839	1804	2480.25	3588.8125	3951.875	4167	4343.375	4195.25	2843.8125	suelo_desnudo
513405	554715	1900	2256	2654	2942.75	3363.125	3596.5	3705	3967.375	4968.3125	3785.9375	suelo_desnudo
516985	559115	1648	1966	2106	2660.375	3382.5625	3730.0625	4002	4184.875	4764.625	3387.375	suelo_desnudo
514095	553995	1498	1646	1695	2354.125	3370.625	3754.5625	4340	4221.125	4145.4375	2880.9375	suelo_desnudo
517275	559005	1952	2298	2786	3280.4375	3608.9375	3900.125	3928	4313.5	5476.8125	4126.75	suelo_desnudo
516345	556225	1786	2058	2452	2818	3073.75	3300.125	3357	3694	5264.4375	3931.375	suelo_desnudo
514405	554605	1828	2090	2384	2937.75	3471.3125	3769.125	3905	4178.1875	5276.75	3874.3125	suelo_desnudo
517285	558845	1980	2342	2918	3171.5625	3548.8125	3866.6875	3953	4327.5625	5206.5	3847	suelo_desnudo
513015	554755	1621	1902	2010	2436.25	3199.375	3523.75	3813	3870.0625	4193.5625	3087.0625	suelo_desnudo
511845	560455	1999	2320	2728	3210.4375	3607.0625	3888.0625	3990	4325.375	5513	4124.9375	suelo_desnudo
517235	558915	2048	2434	2870	3009.75	3622	3964.5	4055	4411.5	4800.375	3656.0625	suelo_desnudo
510925	560605	1558	1826	1892	2562.6875	3464.25	3813.4375	3949	4188.0625	4324.1875	3101.0625	suelo_desnudo
514605	554575	1949	2306	2590	3132.9375	3668.0625	3958.9375	4108	4355.625	5103.0625	3800.3125	suelo_desnudo
517765	556465	1742	1988	2310	2674.125	3118.875	3376.75	3480	3818.625	4851.9375	3448.6875	suelo_desnudo
516075	558585	1977	2250	2744	3171.4375	3449.3125	3699.0625	3729	4145.1875	5657.875	4446.6875	suelo_desnudo
513005	554685	1927	2206	2626	2946.5	3301.4375	3571.3125	3645	3952.9375	5105	3868.5625	suelo_desnudo
510035	562125	1928	2190	2644	3135.5	3527.625	3845.4375	3812	4263.125	5431	4078.5	suelo_desnudo
517085	559055	1725	2062	2268	2971	3624.1875	3938.9375	3986	4360.5	5204.5	3815.375	suelo_desnudo
517305	559085	1979	2332	2832	3399.8125	3745.75	3989.5	4063	4490.8125	5716.9375	4275.5625	suelo_desnudo
511185	558935	1916	2248	2530	3183.6875	3604.875	3874	3839	4190.5	5317.5625	4168.875	suelo_desnudo
514605	554335	1527	1796	1860	2513.875	3428.5	3755.0625	3588	4171.4375	4522.75	3127.8125	suelo_desnudo
517365	559185	1990	2310	2700	2969.625	3372.5	3633.25	3753	3997.3125	4660.9375	3591.4375	suelo_desnudo
510795	559795	1690	1936	2210	2713.5625	3265.1875	3578	3687	4024.6875	4828.5625	3403.125	suelo_desnudo
518145	552455	2182	2500	2784	3121.875	3543.5	3696.375	3702	3892.9375	4037.625	3275.5	suelo_desnudo
511275	558805	2007	2352	2794	2970.875	3519.375	3817	4021	4161.0625	5103.125	3808.625	suelo_desnudo
510665	562125	1674	1922	2272	2707.875	3155.375	3439.125	3612	3938.9375	4835.375	3474.1875	suelo_desnudo
511005	559075	1899	2236	2548	3067.0625	3597.8125	3871.9375	3946	4191.625	4656.6875	3520.5	suelo_desnudo
514675	554605	2070	2418	2694	3260.375	3763.8125	3982.1875	3896	4296.6875	4742.5	3704.625	suelo_desnudo
510835	557005	1834	2098	2484	2855.4375	3225.5	3506.4375	3650	3920.6875	4940.4375	3586.25	suelo_desnudo
517095	559085	2040	2304	2794	3271.5	3610	3890.125	3922	4333.5625	5514	4204.9375	suelo_desnudo
517785	556315	1670	1902	2138	2669.9375	3114.5	3390.6875	3493	3868.625	4689.9375	3367.125	suelo_desnudo
511045	559005	1858	2198	2502	3050.4375	3651.3125	3946.9375	3978	4280.25	5012.9375	3690.625	suelo_desnudo
515555	559125	1730	2070	2276	2796.8125	3429.5	3753.4375	3790	4134.9375	4736.4375	3436.625	suelo_desnudo
514445	554585	1514	1846	1888	2632.25	3446.5625	3755.5625	3886	4218.4375	4841.9375	3414.0625	suelo_desnudo
510525	558865	1831	2252	2576	3187.0625	3577.1875	3829.875	3843	4176.8125	5149.5	4001.1875	suelo_desnudo
513245	554825	1796	2058	2356	2858.625	3278.8125	3503.1875	3590	3891.8125	5117.9375	3826.875	suelo_desnudo
511135	559165	1978	2288	2710	3063.8125	3494.4375	3738.9375	3842	4107.5625	5355.0625	4099.6875	suelo_desnudo
518205	552805	2024	2384	2670	3104.8125	3531.0625	3768.625	3827	4041.4375	4201.9375	3420.5	suelo_desnudo
511135	558805	1724	2008	2116	2690.8125	3556.25	3886.4375	3938	4263.125	4799.875	3349.1875	suelo_desnudo
510835	559785	1722	1947	2214	2706.0625	3354.75	3666.5	3813	4087.5625	4731.0625	3276.1875	suelo_desnudo
513985	553095	1792	2026	2326	2740.5	3448.75	3895.5625	3780	4326.75	4813.3125	3383.125	suelo_desnudo
510795	558555	1431	1705	1570	2401.75	3468.375	3866.875	4006	4288.4375	4054.625	2796	suelo_desnudo
518275	552435	2054	2354	2744	2969.875	3540.25	3786.75	3809	4111.375	4145.6875	3205.875	suelo_desnudo
510855	559605	1710	1964	2260	2768.3125	3239.5	3543.75	3600	3947.9375	4934.5	3496.75	suelo_desnudo
517285	559025	2046	2346	2864	3231.25	3628.0625	3938.5625	4028	4364.1875	5434.25	4104.375	suelo_desnudo
511025	561935	1828	2106	2496	2953.375	3313.75	3591	3607	3959.6875	4839.25	3630.5	suelo_desnudo
514605	554345	1590	1824	1986	2556.125	3451	3758.1875	3750	4179.3125	4619.75	3204.9375	suelo_desnudo
511125	559065	1999	2368	2752	3310	3652.75	3887.375	3908	4163.5625	4902.9375	3900.9375	suelo_desnudo
517415	558745	2102	2312	2852	3424.125	3690.8125	3878.625	3848	4288.3125	5582.6875	4376	suelo_desnudo
509385	558725	1724	1992	2182	2756.3125	3436	3736	3767	4092.875	5157	3764.75	suelo_desnudo
518205	552705	1673	1934	2058	2851.4375	3431.0625	3700.375	3647	4003.3125	4026.8125	3127.375	suelo_desnudo
514695	554455	1422	1750	1620	2335.125	3332.375	3672.5625	4089	4101.25	4068.3125	2821.375	suelo_desnudo
515725	558585	1842	2100	2522	2888.625	3143.75	3381.125	3436	3801.375	5383.9375	4229.375	suelo_desnudo
510645	561175	1644	1900	2126	2721.1875	3318.5625	3639.625	3800	4113.25	4808.5625	3399.125	suelo_desnudo
510895	562135	1436	1670	1732	2387.875	3157.875	3486.8125	3670	3911.5	4226.75	2988.8125	suelo_desnudo
517495	558805	1898	2174	2604	2943.0625	3313.125	3600.375	3629	4059.625	5363.375	4012.3125	suelo_desnudo
511085	561985	1916	2224	2692	2857.6875	3455.8125	3766.1875	3902	4193.375	4947.3125	3590.5	suelo_desnudo
510085	562055	1786	2116	2412	2890.25	3651.0625	4049.4375	4289	4436.375	4976.3125	3676.3125	suelo_desnudo
517905	556435	1706	1968	2252	2756.625	3267.375	3540.5	3592	3979.5625	4972.5	3548.625	suelo_desnudo
510965	559835	1782	2100	2288	2824.9375	3527.75	3841.875	4010	4252.75	5019.6875	3509.9375	suelo_desnudo
515825	558875	2056	2288	2744	3066	3298.125	3492.5625	3670	3879.25	5409.9375	4244.5625	suelo_desnudo
514095	554215	1611	1848	1944	2449.1875	3331.3125	3661.4375	3862	3964.3125	4391.5625	3119.375	suelo_desnudo
517735	556305	1661	1902	2162	2604.375	3071.8125	3375.75	3479	3799.625	4779	3342.1875	suelo_desnudo
517935	556405	1660	1910	2152	2633.875	3102.5625	3399.75	3518	3833.75	4871.6875	3458.875	suelo_desnudo
517445	558525	1856	2120	2566	2804.25	3277.375	3579.4375	3674	4008.5	4989.125	3639.9375	suelo_desnudo
510735	558885	1538	1795	1921	2600.9375	3213.125	3483	3458	3775.625	4323.0625	3170.3125	suelo_desnudo
514135	553415	1856	2176	2474	2896	3620.5	3974.625	4020	4399.3125	5010.125	3631.8125	suelo_desnudo
516055	558505	1848	2102	2530	2936	3303.125	3567.4375	3621	3981.8125	5297.875	3999.9375	suelo_desnudo
518175	552435	2272	2694	3106	3511.3125	3872.625	4128.25	4211	4402.5	4588	3744.25	suelo_desnudo
517815	556375	1616	1872	1950	2577.875	3205.5	3502	3646	3942.125	4553.125	3225.0625	suelo_desnudo
511115	558915	1877	2166	2534	2956.4375	3325.6875	3575.125	3631	3961.4375	5207.125	3940.0625	suelo_desnudo
514775	554585	1638	1825	1992	2581.125	3325.8125	3691.9375	3602	4107.875	4349.25	3099.5	suelo_desnudo
518265	552375	1966	2290	2600	3148.25	3742.4375	4037.875	4027	4362.8125	4490.3125	3480.3125	suelo_desnudo
514295	554005	1715	1934	2192	2638.125	3257.1875	3568.5	3552	3950.9375	4827.1875	3498.625	suelo_desnudo
518075	552685	2076	2444	2670	3130.3125	3667.0625	3920.625	3999	4217.8125	4137.5	3297.4375	suelo_desnudo
513325	554625	1944	2262	2740	3128.25	3490.75	3742.875	3954	4139.5	5517.6875	4134.5	suelo_desnudo
510565	558925	1772	2090	2438	2872.1875	3455.375	3767.4375	3839	4200.25	5156.5625	3859.0625	suelo_desnudo
518285	552715	2076	2440	2862	3233.0625	3589.125	3797.6875	3875	4066.1875	4298.0625	3551.5625	suelo_desnudo
517245	559135	1993	2300	2730	3213.25	3584.0625	3841.375	3917	4265.25	5099.875	3813.4375	suelo_desnudo
510545	558755	1814	2116	2438	2876.3125	3346.0625	3618	3768	4000.25	5060.8125	3905.8125	suelo_desnudo
513305	554445	1838	2050	2368	2793.875	3283.6875	3555.375	3589	3954.375	4907.8125	3656.875	suelo_desnudo
