Longitude	Latitude	B2	B3	B4	B5	B6	B7	B8	B8A	B11	B12	clase
507865	536585	2186	2165	1862	2295.125	4012.75	4771	4622	5206.5	3359.375	2172.5	Nubes
510035	525675	1880	1689	1436	1577.125	2115.8125	2336.5625	2090	2457.4375	1698.5	1301.5	Nubes
589555	509175	2545	2592	2599	2663.8125	2824.875	2867.125	2571	2905.5625	3056.5625	2843.75	Urbano
528255	540315	2084	2175	1928	2052	3437.5625	4202.8125	4085	4583.875	2902.375	1930	Agua
560645	527325	3519	3308	3000	3066.125	3631.0625	3920.9375	4124	3989.875	3026	2319.8125	Nubes
598605	518565	2276	2125	2102	2294.125	2461.75	2626.25	2329	2654.4375	2754.0625	2529.125	Urbano
503035	517795	2467	2174	1814	2037.25	2714.1875	3016.5	3218	3162.8125	2214.6875	1574.375	Nubes
525865	538305	2030	2052	1665	2123.5	3999.3125	4872.5625	4919	5390.375	3069.75	1838.3125	Agua
601495	506985	2482	2496	2540	3261	3492.9375	3684.8125	2934	3898.3125	4626.8125	4341.0625	Urbano
564355	530285	7953	8552	9371	9112.625	9478.1875	9936.625	8968	10170.6875	7011.8125	5491.4375	Nubes
561235	533235	3271	3255	3346	3246.0625	3875	4112.6875	4015	4153	3347.125	2606.9375	Nubes
506735	536785	7087	7004	7423	7260.1875	7818.875	8244.4375	8152	8437.8125	7557.4375	5752.75	Nubes
596545	584385	9151	9067	9581	9431.75	9779.75	10121.5625	10022	10241.8125	7947.5	6193	Nubes
565595	525915	3804	3555	3372	3298.75	3952.5625	4308.375	4657	4444.5	3709.5	2920.75	Nubes
553085	493535	2192	2133	2101	2114.75	2601.75	2922.3125	2689	3056.9375	2628.6875	2047.6875	Vegetacion
504135	545955	2526	2439	2113	2480.5625	4157.75	4862.875	4762	5335.3125	3054.75	1876.1875	Nubes
505785	530945	2538	2606	2482	2883.4375	4368.875	5062.625	4809	5500.5	3885	2612.8125	Nubes
508825	529585	1997	1991	1670	2120.8125	3553.3125	4137.125	4163	4576.8125	3338.875	2086.1875	Nubes
505805	569745	1846	1785	1452	1895.75	3617.875	4491	4414	4952	2826	1724.25	Vegetacion
502675	538165	2762	2641	2515	2678.75	3487.5625	3952.4375	3763	4193.8125	3171.5	2254.375	Nubes
530665	562105	2156	2149	2264	2217.375	2554	2779.4375	2137	2706.6875	1649.75	1264.6875	Agua
506085	535735	1944	1855	1525	1929.125	3552.25	4374.6875	4195	4803.6875	2803.625	1662.6875	Nubes
581165	497975	1777	1722	1459	2026.375	2890.4375	3233.1875	3219	3372.5625	2548.125	1959.5625	Urbano
563065	524795	2749	2884	2441	2609.0625	3700.4375	4470.1875	4572	5297.5	3966.125	2745.3125	Nubes
502015	530195	2701	3131	3276	3498.4375	4887.3125	5574.0625	4977	5965.8125	4444.9375	3377.8125	Nubes
536795	585065	2122	2143	1994	2333.25	3299.3125	3759.875	3576	4192.0625	3987.75	2701.125	Vegetacion
597555	509515	1959	1913	1939	1977.0625	2273.1875	2396.0625	2008	2405.5625	2081.1875	1833.9375	Urbano
551955	514735	1871	1924	1530	2065.125	3867.5	4461.9375	4216	4821.8125	2997.375	1827.125	Vegetacion
596675	584365	8317	8342	8796	8685.5	9183.875	9569.375	9221	9806.5625	7665.8125	6147.25	Nubes
527245	538015	1880	1824	1471	1937.75	4059.0625	5123.375	4671	5584.5625	2876.3125	1683.5625	Agua
555435	542835	1812	1788	1467	1909.6875	3628.125	4321.25	4343	4735.25	2826.5	1725.9375	Vegetacion
585645	501025	1740	1749	1605	2005.625	2754.0625	3005.125	2923	3252.6875	2838	2022	Urbano
599685	500295	1610	1468	1325	1518.125	1928.375	2132.9375	1983	2191.3125	1744.375	1418.125	Urbano
504025	505055	2099	2087	1885	2247.6875	3469.75	3998	3907	4385.9375	3867.4375	2376.875	Nubes
506065	527005	2075	1911	1713	1991.3125	2760.6875	3096.625	2861	3292.3125	2557	1743	Nubes
589755	504225	1986	2132	2101	2616.0625	3313.125	3552.3125	3508	3765.875	3929.8125	2879.75	Urbano
501125	539885	2125	2071	2015	2271.6875	3365.6875	3835.25	3560	4204.0625	3692.625	2461.4375	Nubes
587165	499155	1744	1787	1616	2051.125	3097.5625	3476.4375	3500	3738.8125	2884.625	2032.1875	Urbano
506025	524185	1961	1809	1492	1763.75	2843.5	3339.8125	3161	3544.1875	2131.25	1435	Nubes
554785	543415	1856	1831	1565	1892.3125	3033.125	3492.8125	3433	3830.4375	2736.9375	1812.4375	Vegetacion
589095	498765	1838	1771	1635	1965.125	2961.5625	3344.0625	2884	3522.6875	2540.625	1912.5625	Urbano
592105	498415	1610	1580	1359	1734.5	2982.4375	3375.5625	3329	3630.875	2264	1592.5625	Urbano
552365	514075	1840	1800	1462	1876.0625	3466.5	4065	3920	4376.1875	2600.1875	1638.875	Vegetacion
602675	517225	1953	1859	1820	2162.6875	2595.8125	2839.6875	2828	2874.1875	2694.375	2325.4375	Urbano
501255	541185	2018	1988	1622	2091.125	3973	4712.125	4962	5114.6875	2883.25	1771.75	Nubes
502315	543755	5155	4998	5083	5159.5	5916	6394.5	6128	6695.0625	5585.375	4521.625	Nubes
600415	500395	1825	1788	1725	2032.875	2638.125	2804.8125	2652	2991.8125	2837.5	2245.8125	Urbano
507425	522005	3209	3029	2640	2707	3997.875	4635.8125	4152	4946.3125	3280.3125	3110.625	Nubes
509525	527955	1934	1877	1525	1952.625	3735.25	4522.375	4334	4909.75	2738.5625	1651.5	Nubes
591725	508265	2185	2271	2217	2308.375	3000.4375	3310.5	3163	3519.875	2963.625	2420	Urbano
596635	581685	2291	2210	2122	2591.1875	3549.5625	4028.6875	3291	4359	2847.9375	2541.8125	Nubes
590445	502685	2361	2538	2564	2566.25	3300.5625	3660.625	3779	3880.6875	3754.25	2786.5625	Urbano
593355	494975	1764	1898	1552	2172.25	4308.875	4987	5035	5342.5	3205.1875	2119.6875	Urbano
528675	536985	1894	1834	1527	1883	3191	3732.375	3627	4111.625	2758.5625	1757.5	Agua
529305	534815	1900	1883	1510	1917.4375	3852.8125	4716.1875	4709	5234.1875	2891.5	1716.0625	Agua
601255	501595	2182	2256	2236	2605.5	3071.375	3210.375	3385	3446.5625	3625.5625	3259.0625	Urbano
548955	495585	1848	1869	1499	1973.4375	3693.125	4286.625	4103	4635.375	2807.875	1743.625	Vegetacion
549545	499485	1860	1839	1471	1891.625	3897.4375	4784.625	4722	5212.6875	2705.875	1649.5	Vegetacion
504855	532585	2060	2035	1700	2245.8125	3903.5625	4665.3125	4399	5150.125	3127.6875	1997.875	Nubes
507285	543425	1854	1771	1429	1812	3394.25	4179.125	4075	4550.1875	2477.125	1527.25	Nubes
559955	528255	3924	3801	3444	3256.875	3917.9375	4144	4829	4222.125	3437.5	2540	Nubes
502285	513225	3040	2665	2287	2626.875	3778.6875	4330.375	4299	4725	3500.1875	2238.375	Nubes
505085	530655	2579	2427	2020	2172.4375	3033.4375	3434.4375	3616	3627.25	2435.4375	1756.1875	Nubes
554215	542555	1802	1815	1469	2030.4375	3905.25	4560.3125	4271	4932.3125	2884.5625	1764.875	Vegetacion
537045	596405	1846	1779	1439	1865.8125	3420.625	4137.8125	3987	4615.5	2662.9375	1616.1875	Agua
510025	528725	1958	1926	1636	2123.375	3540.1875	4162.25	4174	4557.5	3165.625	2031.0625	Nubes
582245	502505	2332	2334	2340	2251.125	2778.3125	3009.5625	2774	3131.3125	2793.5	2232.875	Urbano
557725	494855	1875	1812	1513	1858	3001.375	3461.3125	3327	3677.625	2570.125	1680.125	Vegetacion
505365	539745	2662	2849	3111	3189.4375	4288.3125	4929.5	3738	5366.5	3815.375	3318.3125	Nubes
547995	493005	1843	1869	1502	1928.1875	3954.6875	4781.625	4721	5185.5625	2929.1875	1757.375	Vegetacion
598575	494235	1860	1820	1883	2024.3125	2411.75	2566.9375	2590	2910	3646.9375	2914.3125	Urbano
583705	497995	1694	1916	1519	2258.1875	4308.875	5423.875	5745	5711.0625	3344.9375	2545.375	Urbano
508005	517505	6289	6155	6392	6431	6858.125	7250	6949	7475.6875	6697.375	5528.8125	Nubes
591535	501945	2059	2135	2157	2596	3549.75	3839.25	4102	4099.5	4024.25	3099.9375	Urbano
604125	517525	2714	2552	2536	2756.625	2819.125	2898.5625	2610	3151.625	3388.875	3061	Urbano
501035	526065	7264	7327	7784	7553.3125	8019.125	8408.75	8096	8584.4375	7115.1875	5539.1875	Nubes
598895	501845	2380	2397	2401	2426.0625	3030.1875	3338.125	3066	3537.625	3620.0625	3423.25	Urbano
500105	518845	7586	7721	8404	8343.6875	9030.375	9591.875	8912	10003.5625	8327.875	6737.8125	Nubes
556245	493485	1857	1711	1464	1760.6875	3021.75	3639.4375	3003	3871.5625	2328.1875	1553.625	Vegetacion
509175	532135	3123	3279	3278	3355.75	4352.4375	4807.125	4658	5088.125	4095.375	3045.75	Nubes
561165	532715	2625	2484	2312	2584.1875	3276.75	3624.6875	3312	3761.4375	2849.75	2338	Nubes
530625	560445	2737	2820	3073	2954.1875	3471.5	3791.75	3517	4026.6875	3628.4375	2947.875	Agua
500115	535805	2172	1952	1723	1821.875	2488.4375	2833.3125	2673	2929.375	1954.1875	1516.1875	Nubes
552035	562665	3506	3646	3563	3803.4375	5407.75	6143.75	5916	6606.6875	4716.9375	3489.25	Nubes
535315	583995	1882	1853	1514	1960.125	3673.625	4507.875	4408	4965.875	2834.875	1707.5	Vegetacion
600055	509385	2662	2624	2947	2624.8125	2686.125	2791.875	3024	2857.8125	3152.8125	2914.4375	Urbano
594005	497695	1933	2104	1966	2445.875	3620.0625	4026.5	3897	4285.5	3522.75	2480.8125	Urbano
550865	500425	1857	1806	1477	1892.875	3698.5	4539.9375	4384	4921.75	2814.0625	1707.3125	Vegetacion
502175	507105	2013	1964	1678	2022.5625	3053.625	3490.8125	3353	3775.5625	2928.9375	1897	Nubes
500715	548025	1929	1900	1586	2099.0625	3729.9375	4431.8125	4370	4853.125	3015.875	1864.1875	Nubes
596935	509835	2495	2418	2565	2676.0625	2897.9375	2889.8125	2719	3076.8125	3094.0625	2846.5625	Urbano
504745	573525	1879	1872	1548	2081.0625	3759.4375	4458.625	4653	4901.625	3216.375	1964.0625	Vegetacion
511995	508525	1859	1647	1462	1505.4375	1759.9375	1994.9375	1672	2304.6875	1628.5	1619.625	Nubes
593975	510095	2022	1938	1931	2027.625	2328.5625	2448.0625	2208	2566.5	2575.125	2310.9375	Urbano
553095	498925	1865	1826	1641	1921.875	3632.75	4383.4375	4116	4756.5625	2724.1875	1714.875	Vegetacion
589235	499975	1736	1645	1559	1845.5625	2450.125	2647.3125	2171	2805.1875	2384.8125	1866.3125	Urbano
501825	509405	2034	1987	1569	2050.8125	3966.875	4943.125	4990	5433.1875	2830.1875	1661.375	Nubes
554785	499215	1861	1832	1515	1888.5	3278.8125	3768.875	3563	4082.3125	2613.1875	1684.875	Vegetacion
559625	532365	2075	1926	1641	1858	2805.6875	3145.4375	3038	3289.0625	2065.5625	1536.75	Nubes
552755	513175	1924	1912	1662	2024.375	3364.5625	3922.625	3797	4258.1875	3026.125	1958.5	Vegetacion
534195	596345	1868	1833	1468	1923.0625	3984.125	4968.8125	4539	5399.8125	2703.625	1614.875	Agua
591945	510735	2470	2410	2520	2675.125	2836.625	2920.9375	2643	2957.125	3279.25	3144.5625	Urbano
589875	502895	1680	1633	1536	1875.375	2588.1875	2869.3125	2743	3026.5625	2637.6875	1948.4375	Urbano
599695	507805	2058	1966	2242	2209.875	2578.9375	2655.1875	2598	2763.625	2865.3125	2672.5625	Urbano
502785	526045	2172	2066	1713	2268.9375	4060.5625	4880.8125	4638	5325	2931.4375	1830.8125	Nubes
584135	496915	1821	1890	1730	2145.625	3106.5625	3411.9375	3345	3657.375	3026.1875	2167.8125	Urbano
507995	518435	2002	1788	1549	1637.0625	1919	2015.6875	1895	1998.5625	1523.625	1279.1875	Nubes
503635	510665	2047	2034	1665	2168.4375	3750.125	4351.0625	4009	4726.5625	3122.25	1887.25	Nubes
512245	507565	2568	2417	2187	2680.75	3723.4375	4279.25	4152	4729	4034.1875	2494.6875	Nubes
501375	526045	7285	7054	7315	7168.3125	7555.875	7832.9375	7967	7991.625	6927.75	5237.75	Nubes
590545	508295	2438	2342	2485	2445.6875	2533.25	2591.75	2515	2642.125	2899.125	2820.25	Urbano
528135	536855	2188	2162	2208	2339.0625	3090.125	3519.9375	3311	3907.1875	3737.4375	2505.625	Agua
588175	508065	2198	2520	2324	2714.9375	3618.625	3981.125	4451	4132.6875	4086.5625	3731.375	Urbano
589175	497635	1741	1692	1514	1879.8125	2990.1875	3313.375	3118	3576.875	2363.625	1719.4375	Urbano
500595	544275	6966	6600	6764	6752.375	6979.25	7165.1875	7110	7265.5	5823.5625	4556.4375	Nubes
550895	494335	2012	1969	1811	2148.9375	3015.6875	3388.1875	3343	3836.25	3471.125	2294.25	Vegetacion
509055	507305	2096	2057	1898	2224.1875	3325.25	3866.5625	3827	4267.25	3494.1875	2207.1875	Nubes
508735	522315	2031	2015	1647	2090.625	3843.25	4833.4375	4533	5301.875	2488.875	1621.1875	Nubes
506225	527115	1930	1736	1493	1635.75	2181.8125	2429	2281	2535.5	1837.25	1376.1875	Nubes
597335	499945	2704	2758	2790	2750.3125	2902.875	3025.5625	2935	3095.875	3388.5	3167.0625	Urbano
565045	504625	5072	4883	5025	5086.1875	5575.5	5964.5	5450	6145.9375	4524.5625	3405.625	Nubes
536765	563075	1846	1761	1438	1849.25	3476.1875	4287.625	3968	4691.4375	2619.375	1595.0625	Vegetacion
547845	497005	1789	1774	1424	1826	3612.25	4345.25	4317	4706.6875	2692.125	1632.375	Vegetacion
551705	558645	2178	2269	2199	2758.6875	4013.25	4613.5	3923	4918.125	3311.9375	2627.875	Nubes
505975	571995	1863	1803	1483	1878.75	3259.1875	3896.75	3753	4263.9375	2552.6875	1615.25	Vegetacion
552845	561875	4164	4292	4599	5015.875	5864.8125	6426	5356	6693	5438.0625	4555.6875	Nubes
553175	496375	1844	1756	1446	1848.875	3671.9375	4461.25	4334	4888.375	2627.1875	1603.5625	Vegetacion
536985	560405	1856	1810	1471	1927.5625	3763.1875	4586.9375	4586	5056.125	3095.75	1851.3125	Vegetacion
502195	503805	2559	2646	2800	2700.1875	3513.9375	3993.3125	4017	4436	4796.5	3112.9375	Nubes
502535	527265	2166	2177	2083	2597.8125	4200.75	4943.75	4778	5390.1875	3530.8125	2633.3125	Nubes
552105	498385	1831	1775	1440	1779.5	3559.6875	4441	4292	4852.125	2648.375	1642.75	Vegetacion
533355	595675	2569	2223	1992	2286.6875	3364.125	4017.3125	3072	4443.5	3365.25	2306.375	Agua
597335	494775	2368	2424	2486	2602.5	3095.125	3391.8125	2843	3459.875	3207.375	2773.875	Urbano
583195	495785	1696	1621	1412	1747.5	2551.6875	2826.8125	2656	3012.1875	2181.625	1614.25	Urbano
547805	560915	8880	8561	8640	8577.25	8825.1875	9070.6875	9424	9130.0625	7120.3125	5502.9375	Nubes
569675	504605	9538	9440	10130	9952.5	10255.0625	10644.4375	9952	10788.6875	6886.75	5026.625	Nubes
591835	498155	1943	1980	1986	2337.8125	3525.125	3992.125	3717	4387.4375	3448.375	2467.1875	Urbano
504915	521875	5171	5568	6146	6217.0625	6986.5	7480.75	6458	7738.625	6779	5306.875	Nubes
508585	525375	1964	1951	1565	2032.875	3574.1875	4189.375	4133	4597.125	2984.875	1859.6875	Nubes
502125	531665	2137	2211	1893	2518.5	4420.0625	5202.0625	5088	5728.25	3779.125	2412.4375	Nubes
503875	522075	4691	4369	4533	4593.75	5243.8125	5675.375	5290	5943.1875	5117.8125	4058	Nubes
503115	512955	2346	2224	2184	2325.6875	3394.625	3888.9375	3329	4126	2969.5625	2173.375	Nubes
600755	522415	2729	2318	2497	2621.9375	2737.1875	2926.875	3026	3277.8125	3993.625	3848.625	Urbano
505935	546995	1882	1837	1478	1940.3125	3733.1875	4565.25	4382	4963.5625	2595.0625	1575.875	Nubes
592805	506445	1966	1999	1779	2184.75	3097.9375	3442.5625	3340	3620.5	2983.8125	2340.25	Urbano
590715	503375	1892	1893	1838	2109.4375	2636.125	2847.5	2886	3016.6875	3256.3125	2475.8125	Urbano
528925	553585	2018	1915	1687	1904.375	2756.125	3113.0625	2902	3332.1875	3658	2160.0625	Agua
602715	522005	2666	2058	2257	2724.8125	3131.375	3401.5	3230	3538	3360.75	2925.75	Urbano
508735	508215	3688	3977	4552	4840.25	5677.1875	6326.9375	4249	6860	5116.75	4559.3125	Nubes
602415	494855	1593	1504	1357	1585.375	2144.6875	2323.4375	2258	2446.5625	1836.9375	1443.75	Urbano
602135	518255	1897	1929	1834	1948.0625	3055	3575.4375	3604	3719.1875	2610.9375	2026.75	Urbano
584905	497275	1822	1936	1715	2147.5	3614.1875	4177.8125	4525	4521.5625	3205.25	2151.625	Urbano
531005	559375	1850	1770	1461	1938.25	3625.4375	4505.5625	4331	4841.375	2387.9375	1523.875	Agua
549805	495415	1888	1842	1508	1915.9375	3944.875	4776.375	4685	5171.1875	2846.5625	1735.0625	Vegetacion
588115	499495	1655	1645	1396	1793.3125	2880.1875	3181.375	3169	3349.625	2265.5	1589.25	Urbano
530055	562665	1876	1823	1461	1891.5625	3865.75	4693.75	4223	5175.125	2813.3125	1651.75	Agua
507745	510495	2389	2167	1954	2115.25	2863.5625	3317.875	3130	3613.25	2691.1875	1999.625	Nubes
592935	500545	1784	1827	1633	2124.8125	3386.4375	3701.3125	3623	3968.6875	3086.3125	2174.8125	Urbano
510975	518845	2629	2746	3083	3210.25	3629.6875	4018.0625	3790	4324.8125	5002.8125	3903.375	Nubes
505955	531165	2990	3140	3234	3359.625	4547.875	5153.25	4775	5532.3125	4244.625	3435.8125	Nubes
594955	502155	2698	2580	2834	2537.9375	3141.6875	3393.4375	3391	3473.375	3249.6875	2899.0625	Urbano
509935	520905	2130	2132	1904	2384.625	3747.625	4352.75	4245	4858.6875	4063.8125	2459.4375	Nubes
510335	514295	2246	2123	1856	2233.5	3910.4375	4702	4449	5171.5625	3327	2027.8125	Nubes
569735	507185	9084	8959	9568	9482.3125	9796.125	10222.5	9533	10400.75	7123.5625	5449	Nubes
555785	543335	1820	1836	1491	1902.1875	3436.125	4078.9375	3808	4376.8125	2468.1875	1593.6875	Vegetacion
502665	526105	3113	3165	3100	3157.875	4313.6875	4893.125	4926	5179.8125	3681.5	2711.25	Nubes
559835	526855	8928	8993	9526	9467.625	9845.75	10327	9785	10561	7862.5625	6156.4375	Nubes
529425	553165	2008	1860	1678	1907.4375	2652.3125	2989.6875	2784	3178.3125	3525.1875	2122.9375	Agua
535935	583605	1926	1935	1605	2076.75	3444.625	3969.4375	3978	4375.125	3258.5625	2041.1875	Vegetacion
503395	520655	2758	2782	2748	3349.8125	4739.4375	5445.9375	4975	5923.5	4230.25	3342.6875	Nubes
565995	504345	8055	7731	7958	7857.5625	8064.375	8297.5625	8286	8354.4375	6384.8125	4854.4375	Nubes
562975	530195	5855	5615	5739	5768.8125	6184.625	6470.8125	6370	6567.625	5247.75	4201.5625	Nubes
548575	500465	1851	1904	1513	2003	3771.0625	4428.75	4513	4801.3125	2971.6875	1793.25	Vegetacion
530335	549575	2143	2125	2129	2347.75	3110.8125	3537.0625	3326	3851.3125	3490.375	2463.0625	Agua
602405	515765	3040	3009	3054	2845	2898.75	3052.875	3355	3113.1875	3338.5	3127.125	Urbano
584625	502985	1836	1830	1774	2090.625	2624.5	2839.25	2812	3014.625	3015.0625	2294.5625	Urbano
508085	531675	4431	4452	4718	4817.875	5642.875	6115.125	5404	6467.625	5938.125	4780.125	Nubes
507905	527565	3477	3380	3212	3316.4375	4404.9375	4911.375	4898	5236.8125	3870.875	2565.125	Nubes
597905	497325	1904	1918	1962	2236.625	3318.375	3776.4375	3633	4137.0625	3474.25	2524.25	Urbano
510315	525385	1994	1959	1650	2185.6875	3525.0625	4213.5	4108	4589.0625	3279.3125	2086.875	Nubes
584045	498415	2505	2619	3132	3080.125	3421.75	3793.5	3596	3991.5625	3804.5	3294.125	Urbano
554615	550005	1852	1815	1514	1861.375	3187.3125	3759.75	3624	4045.875	2409.125	1570.1875	Vegetacion
554645	495225	1874	1814	1485	1840.875	3596.1875	4379.125	4364	4726.5625	2531.625	1606.0625	Vegetacion
509675	524865	2205	1954	1591	1996.375	3658.875	4472.4375	4342	4919.1875	2919.9375	1703.9375	Nubes
559305	528235	1961	1812	1512	1717.3125	2475	2799.125	2848	2929.875	1884	1426.5625	Nubes
600835	505835	2200	2143	2123	2157.3125	2654	2964.8125	2434	2981.75	2757.6875	2449.3125	Urbano
554205	493405	1940	1928	1651	2049.375	3639.625	4275.3125	4210	4682.3125	3142.875	1971.25	Vegetacion
569005	501905	7859	7783	8198	8062.375	8381.0625	8691.25	8288	8918.9375	7162.875	5708.625	Nubes
600715	511465	2409	2149	2324	2292.625	2540.125	2645.6875	2777	2814.625	3024.875	3295.0625	Urbano
505655	517235	2024	2007	1611	2082.75	3852.5625	4857.3125	4716	5429.5625	2518.3125	1597.875	Nubes
590885	494235	1642	1585	1436	1732.5	2365	2561.9375	2537	2722.25	2278.3125	1699.625	Urbano
590225	510285	2385	2283	2374	2530.0625	2598.5	2732.4375	2458	2809.9375	3143.5	2959.75	Urbano
551435	509745	1847	1837	1495	1929.25	3511.875	4125.5	4134	4577.8125	2587.4375	1602.3125	Vegetacion
566735	501665	3014	2521	2075	2283.625	3094	3454	3852	3589.125	2430.8125	1707.1875	Nubes
503235	531895	1981	1950	1610	2098.4375	3620.75	4275.5	4185	4651.8125	2693.125	1691.25	Nubes
529305	540535	2061	2071	1765	2050.8125	3952.375	4870.875	4359	5297.6875	3077.0625	1911.6875	Agua
559715	535405	7136	7211	7758	7788.3125	8272.375	8675.1875	7817	8855.875	6659.9375	5323.875	Nubes
509555	527715	1945	1875	1531	1939.1875	3753.625	4610.125	4318	5063.75	2946.4375	1740.875	Nubes
598955	505655	2594	2617	2687	2736.4375	2852.6875	3020.25	2719	3071.25	3265.375	3043.0625	Urbano
509145	515305	2040	2075	1673	2241.375	4233.5625	5278.25	5338	5846.6875	3338.4375	1969.5625	Nubes
601205	508745	2277	2127	2241	2254.0625	2341.4375	2392.6875	2396	2459.9375	2725.3125	2631.8125	Urbano
504795	509055	1834	1602	1370	1393.6875	1666.375	1774.375	1658	1784.4375	1312.1875	1146.5	Nubes
597325	507595	2940	2805	2951	2731.4375	3021.0625	3028.9375	2914	3147.1875	3151.0625	2960.375	Urbano
600715	494415	1821	1878	1716	2129.0625	3505.4375	3899.75	3737	4284.375	3203.8125	2205.0625	Urbano
589635	494235	1595	1513	1322	1615.125	2429.0625	2674.125	2562	2816.875	2023.5	1503.4375	Urbano
597475	497985	2699	2736	2801	2672.6875	2809.125	2933.1875	2887	3018.8125	3325.4375	3123.0625	Urbano
534375	584695	1885	1913	1540	2092.875	3878	4773	4513	5181.625	2925.3125	1779.75	Vegetacion
507265	572865	1856	1755	1482	1864.625	3475.75	4223.4375	4154	4658.3125	2707	1660.5	Vegetacion
503365	536305	3153	3123	3264	3706.4375	4820	5489.625	4647	5888.75	4560.0625	3571.75	Nubes
549565	495425	1879	1881	1529	2003.625	3648.125	4226.375	4205	4576.1875	2854.1875	1790.125	Vegetacion
503035	539905	5824	5639	5960	6006.75	6614.0625	7108.9375	6578	7394.625	5954.375	4726.875	Nubes
505855	537125	1966	1903	1556	1959.9375	3608.625	4232.75	4029	4494.1875	2408.0625	1509.5	Nubes
604585	521575	2630	2513	2556	2599.4375	2896.1875	3108.9375	2921	3192.875	3542.9375	3425.1875	Urbano
502855	505825	2261	2251	2185	2518.625	3627.125	4139.8125	4063	4621.375	4893.875	3095.625	Nubes
500065	531385	2005	1977	1563	2086.375	4308.125	5310.75	4943	5831.25	3006.5625	1768.875	Nubes
503975	536865	2040	1977	1619	2116.9375	4147.6875	5144.875	4702	5746.3125	3116.125	1813.0625	Nubes
528525	568915	1847	1737	1430	1814.0625	3641.3125	4535.3125	4173	4885.25	2673.5	1594.375	Agua
552925	513175	1903	1868	1616	1971.8125	3396.4375	4009.5	3823	4350.375	2921.25	1895.5	Vegetacion
501785	535265	5335	5524	6030	6112.5625	6907.3125	7484.8125	6633	7828	6771.125	5497.25	Nubes
508575	529945	2010	1985	1656	2093.0625	3710.4375	4479.625	4552	4919.0625	3260.6875	1990.25	Nubes
502785	528455	2350	2247	2093	2377.0625	3362.125	3896.6875	3525	4176.5	2813.6875	1986.9375	Nubes
510675	509415	2284	2330	2361	2674.375	3655	4179.625	3971	4619.25	4366.25	2913.125	Nubes
